   37.10		  15.7895		 1.300531
   37.20		  15.7553		 1.306871
   37.30		  15.7213		 1.313225
   37.40		  15.6875		 1.319593
   37.50		  15.6539		 1.325974
   37.60		  15.6204		 1.332369
   37.70		  15.5870		 1.338778
   37.80		  15.5539		 1.345201
   37.90		  15.5209		 1.351637
   38.00		  15.4880		 1.358086
   38.10		  15.4554		 1.364550
   38.20		  15.4228		 1.371027
   38.30		  15.3905		 1.377518
   38.40		  15.3582		 1.384022
   38.50		  15.3262		 1.390540
   38.60		  15.2943		 1.397072
   38.70		  15.2625		 1.403617
   38.80		  15.2309		 1.410176
   38.90		  15.1994		 1.416748
   39.00		  15.1681		 1.423334
   39.10		  15.1370		 1.429933
   39.20		  15.1060		 1.436547
   39.30		  15.0751		 1.443173
   39.40		  15.0444		 1.449814
   39.50		  15.0138		 1.456467
   39.60		  14.9833		 1.463135
   39.70		  14.9530		 1.469815
   39.80		  14.9229		 1.476510
   39.90		  14.8929		 1.483218
   40.00		  14.8630		 1.489939
   40.10		  14.8332		 1.496674
   40.20		  14.8036		 1.503422
   40.30		  14.7742		 1.510184
   40.40		  14.7448		 1.516959
   40.50		  14.7156		 1.523748
   40.60		  14.6866		 1.530550
   40.70		  14.6576		 1.537366
   40.80		  14.6288		 1.544195
   40.90		  14.6001		 1.551038
   41.00		  14.5716		 1.557894
   41.10		  14.5431		 1.564763
   41.20		  14.5149		 1.571646
   41.30		  14.4867		 1.578542
   41.40		  14.4586		 1.585452
   41.50		  14.4307		 1.592375
   41.60		  14.4029		 1.599311
   41.70		  14.3753		 1.606261
   41.80		  14.3477		 1.613224
   41.90		  14.3203		 1.620200
   42.00		  14.2930		 1.627190
   42.10		  14.2658		 1.634193
   42.20		  14.2387		 1.641210
   42.30		  14.2117		 1.648239
   42.40		  14.1849		 1.655282
   42.50		  14.1582		 1.662339
   42.60		  14.1316		 1.669408
   42.70		  14.1051		 1.676491
   42.80		  14.0787		 1.683588
   42.90		  14.0525		 1.690697
   43.00		  14.0263		 1.697820
   43.10		  14.0003		 1.704956
   43.20		  13.9744		 1.712106
   43.30		  13.9485		 1.719268
   43.40		  13.9228		 1.726444
   43.50		  13.8972		 1.733633
   43.60		  13.8718		 1.740835
   43.70		  13.8464		 1.748051
   43.80		  13.8211		 1.755280
   43.90		  13.7959		 1.762521
   44.00		  13.7709		 1.769777
   44.10		  13.7459		 1.777045
   44.20		  13.7211		 1.784326
   44.30		  13.6963		 1.791621
   44.40		  13.6717		 1.798929
   44.50		  13.6471		 1.806250
   44.60		  13.6227		 1.813584
   44.70		  13.5983		 1.820931
   44.80		  13.5741		 1.828292
   44.90		  13.5500		 1.835665
   45.00		  13.5259		 1.843052
   45.10		  13.5020		 1.850451
   45.20		  13.4781		 1.857864
   45.30		  13.4544		 1.865290
   45.40		  13.4307		 1.872729
   45.50		  13.4072		 1.880182
   45.60		  13.3837		 1.887647
   45.70		  13.3604		 1.895125
   45.80		  13.3371		 1.902616
   45.90		  13.3139		 1.910121
   46.00		  13.2908		 1.917638
   46.10		  13.2678		 1.925169
   46.20		  13.2449		 1.932712
   46.30		  13.2221		 1.940269
   46.40		  13.1994		 1.947839
   46.50		  13.1768		 1.955421
   46.60		  13.1542		 1.963017
   46.70		  13.1318		 1.970625
   46.80		  13.1094		 1.978247
   46.90		  13.0872		 1.985882
   47.00		  13.0650		 1.993529
   47.10		  13.0429		 2.001190
   47.20		  13.0209		 2.008863
   47.30		  12.9989		 2.016550
   47.40		  12.9771		 2.024249
   47.50		  12.9553		 2.031961
   47.60		  12.9337		 2.039687
   47.70		  12.9121		 2.047425
   47.80		  12.8906		 2.055176
   47.90		  12.8692		 2.062940
   48.00		  12.8478		 2.070717
   48.10		  12.8266		 2.078507
   48.20		  12.8054		 2.086310
   48.30		  12.7843		 2.094125
   48.40		  12.7633		 2.101954
   48.50		  12.7424		 2.109795
   48.60		  12.7215		 2.117650
   48.70		  12.7007		 2.125517
   48.80		  12.6801		 2.133397
   48.90		  12.6594		 2.141289
   49.00		  12.6389		 2.149195
   49.10		  12.6184		 2.157114
   49.20		  12.5981		 2.165045
   49.30		  12.5778		 2.172989
   49.40		  12.5575		 2.180946
   49.50		  12.5374		 2.188916
   49.60		  12.5173		 2.196898
   49.70		  12.4973		 2.204894
   49.80		  12.4774		 2.212902
   49.90		  12.4575		 2.220923
   50.00		  12.4377		 2.228956
   50.10		  12.4180		 2.237003
   50.20		  12.3984		 2.245062
   50.30		  12.3788		 2.253134
   50.40		  12.3593		 2.261219
   50.50		  12.3399		 2.269316
   50.60		  12.3205		 2.277426
   50.70		  12.3013		 2.285549
   50.80		  12.2820		 2.293685
   50.90		  12.2629		 2.301833
   51.00		  12.2438		 2.309994
   51.10		  12.2248		 2.318168
   51.20		  12.2059		 2.326354
   51.30		  12.1870		 2.334553
   51.40		  12.1682		 2.342765
   51.50		  12.1495		 2.350990
   51.60		  12.1309		 2.359227
   51.70		  12.1123		 2.367476
   51.80		  12.0937		 2.375739
   51.90		  12.0753		 2.384014
   52.00		  12.0569		 2.392302
   52.10		  12.0385		 2.400602
   52.20		  12.0203		 2.408915
   52.30		  12.0021		 2.417241
   52.40		  11.9839		 2.425579
   52.50		  11.9659		 2.433930
   52.60		  11.9479		 2.442293
   52.70		  11.9299		 2.450669
   52.80		  11.9120		 2.459057
   52.90		  11.8942		 2.467459
   53.00		  11.8765		 2.475872
   53.10		  11.8588		 2.484299
   53.20		  11.8411		 2.492738
   53.30		  11.8236		 2.501189
   53.40		  11.8060		 2.509653
   53.50		  11.7886		 2.518129
   53.60		  11.7712		 2.526618
   53.70		  11.7539		 2.535120
   53.80		  11.7366		 2.543634
   53.90		  11.7194		 2.552161
   54.00		  11.7022		 2.560700
   54.10		  11.6851		 2.569251
   54.20		  11.6681		 2.577816
   54.30		  11.6511		 2.586392
   54.40		  11.6342		 2.594981
   54.50		  11.6174		 2.603583
   54.60		  11.6006		 2.612197
   54.70		  11.5838		 2.620823
   54.80		  11.5671		 2.629462
   54.90		  11.5505		 2.638114
   55.00		  11.5339		 2.646778
   55.10		  11.5174		 2.655454
   55.20		  11.5009		 2.664143
   55.30		  11.4845		 2.672844
   55.40		  11.4682		 2.681558
   55.50		  11.4518		 2.690284
   55.60		  11.4356		 2.699022
   55.70		  11.4194		 2.707773
   55.80		  11.4033		 2.716536
   55.90		  11.3872		 2.725312
   56.00		  11.3712		 2.734100
   56.10		  11.3552		 2.742900
   56.20		  11.3392		 2.751713
   56.30		  11.3234		 2.760538
   56.40		  11.3076		 2.769375
   56.50		  11.2918		 2.778225
   56.60		  11.2761		 2.787087
   56.70		  11.2604		 2.795962
   56.80		  11.2448		 2.804849
   56.90		  11.2292		 2.813748
   57.00		  11.2137		 2.822659
   57.10		  11.1982		 2.831583
   57.20		  11.1828		 2.840519
   57.30		  11.1675		 2.849468
   57.40		  11.1522		 2.858428
   57.50		  11.1369		 2.867401
   57.60		  11.1217		 2.876387
   57.70		  11.1065		 2.885384
   57.80		  11.0914		 2.894394
   57.90		  11.0763		 2.903416
   58.00		  11.0613		 2.912451
   58.10		  11.0463		 2.921497
   58.20		  11.0314		 2.930556
   58.30		  11.0165		 2.939627
   58.40		  11.0017		 2.948711
   58.50		  10.9869		 2.957806
   58.60		  10.9722		 2.966914
   58.70		  10.9575		 2.976034
   58.80		  10.9429		 2.985167
   58.90		  10.9283		 2.994311
   59.00		  10.9137		 3.003468
   59.10		  10.8992		 3.012637
   59.20		  10.8847		 3.021818
   59.30		  10.8703		 3.031011
   59.40		  10.8560		 3.040216
   59.50		  10.8416		 3.049434
   59.60		  10.8274		 3.058664
   59.70		  10.8131		 3.067906
   59.80		  10.7989		 3.077160
   59.90		  10.7848		 3.086426
   60.00		  10.7707		 3.095705
   60.10		  10.7566		 3.104995
   60.20		  10.7426		 3.114298
   60.30		  10.7286		 3.123613
   60.40		  10.7147		 3.132939
   60.50		  10.7008		 3.142278
   60.60		  10.6870		 3.151630
   60.70		  10.6732		 3.160993
   60.80		  10.6594		 3.170368
   60.90		  10.6457		 3.179756
   61.00		  10.6320		 3.189155
   61.10		  10.6184		 3.198567
   61.20		  10.6048		 3.207990
   61.30		  10.5912		 3.217426
   61.40		  10.5777		 3.226874
   61.50		  10.5643		 3.236334
   61.60		  10.5508		 3.245806
   61.70		  10.5375		 3.255289
   61.80		  10.5241		 3.264785
   61.90		  10.5108		 3.274293
   62.00		  10.4975		 3.283814
   62.10		  10.4843		 3.293346
   62.20		  10.4711		 3.302890
   62.30		  10.4580		 3.312446
   62.40		  10.4449		 3.322014
   62.50		  10.4318		 3.331594
   62.60		  10.4188		 3.341186
   62.70		  10.4058		 3.350790
   62.80		  10.3928		 3.360406
   62.90		  10.3799		 3.370034
