68.3	9.75829
68.4	9.74721
68.5	9.73615
68.6	9.72512
68.7	9.71413
68.8	9.70316
68.9	9.69222
69	9.68132
69.1	9.67044
69.2	9.65959
69.3	9.64877
69.4	9.63798
69.5	9.62722
69.6	9.61649
69.7	9.60579
69.8	9.59511
69.9	9.58447
70	9.57385
70.1	9.56326
70.2	9.5527
70.3	9.54216
70.4	9.53166
70.5	9.52118
70.6	9.51073
70.7	9.50031
70.8	9.48991
70.9	9.47955
71	9.46921
71.1	9.45889
71.2	9.44861
71.3	9.43835
71.4	9.42812
71.5	9.41791
71.6	9.40773
71.7	9.39758
71.8	9.38745
71.9	9.37735
72	9.36728
72.1	9.35723
72.2	9.34721
72.3	9.33722
72.4	9.32725
72.5	9.3173
72.6	9.30738
72.7	9.29749
72.8	9.28762
72.9	9.27778
73	9.26796
73.1	9.25817
73.2	9.24841
73.3	9.23866
73.4	9.22895
73.5	9.21925
73.6	9.20959
73.7	9.19994
73.8	9.19032
73.9	9.18073
74	9.17116
74.1	9.16161
74.2	9.15209
74.3	9.14259
74.4	9.13312
74.5	9.12367
74.6	9.11424
74.7	9.10484
74.8	9.09546
74.9	9.0861
75	9.07677
75.1	9.06746
75.2	9.05817
75.3	9.04891
75.4	9.03967
75.5	9.03045
75.6	9.02125
75.7	9.01208
75.8	9.00293
75.9	8.9938
76	8.9847
76.1	8.97562
76.2	8.96656
76.3	8.95752
76.4	8.9485
76.5	8.93951
76.6	8.93054
76.7	8.92159
76.8	8.91266
76.9	8.90375
77	8.89487
77.1	8.88601
77.2	8.87716
77.3	8.86834
77.4	8.85955
77.5	8.85077
77.6	8.84201
77.7	8.83328
77.8	8.82456
77.9	8.81587
78	8.8072
78.1	8.79854
78.2	8.78991
78.3	8.7813
78.4	8.77271
78.5	8.76414
78.6	8.7556
78.7	8.74707
78.8	8.73856
78.9	8.73008
79	8.72161
79.1	8.71317
79.2	8.70474
79.3	8.69633
79.4	8.68795
79.5	8.67958
79.6	8.67124
79.7	8.66291
79.8	8.6546
79.9	8.64631
80	8.63804
80.1	8.62979
80.2	8.62156
80.3	8.61335
80.4	8.60516
80.5	8.59699
80.6	8.58883
80.7	8.5807
80.8	8.57258
80.9	8.56449
81	8.55641
81.1	8.54835
81.2	8.54031
81.3	8.53228
81.4	8.52428
81.5	8.51629
81.6	8.50833
81.7	8.50038
81.8	8.49245
81.9	8.48453
82	8.47664
82.1	8.46876
82.2	8.4609
82.3	8.45306
82.4	8.44524
82.5	8.43743
82.6	8.42965
82.7	8.42188
82.8	8.41412
82.9	8.40639
83	8.39867
83.1	8.39097
83.2	8.38329
83.3	8.37563
83.4	8.36798
83.5	8.36035
83.6	8.35273
83.7	8.34514
83.8	8.33756
83.9	8.32999
84	8.32245
84.1	8.31492
84.2	8.30741
84.3	8.29991
84.4	8.29243
84.5	8.28497
84.6	8.27752
84.7	8.27009
84.8	8.26268
84.9	8.25528
85	8.2479
85.1	8.24054
85.2	8.23319
85.3	8.22586
85.4	8.21855
85.5	8.21125
85.6	8.20396
